,Lidar_Mean_CloudFraction,Long_LW_Mean_CloudFraction,Long_SW_Mean_CloudFraction,Mean_CloudFraction,N,Std_CloudFraction,TSI_Mean_CloudFraction,Time
24739,0.0,0.02,0.855,0.465827875,4,0.45831271652775124,0.9883115,2015-08-24 23:45:00
24740,0.015050200000000001,0.0,0.86,0.46671530000000006,4,0.46157959314312197,0.9918110000000001,2015-08-24 23:45:00
24741,0.10605995,0.16,0.95,0.5517589875,4,0.4194133475528354,0.9909760000000001,2015-08-24 23:45:00
24742,0.13868,0.29,0.86,0.57048125,4,0.36320529525970224,0.993245,2015-08-24 23:45:00
24743,0.0458175,0.07,0.88,0.49746524999999997,4,0.44148471756343105,0.9940435,2015-08-24 23:45:00
24744,0.0,0.0,0.95,0.48619625,4,0.4864540117443657,0.994785,2015-08-24 23:45:00
24745,0.06584535,0.395,1.0,0.6139803375,4,0.40082709381545273,0.9950760000000001,2015-08-24 23:45:00
24746,0.09030099999999999,0.54,1.0,0.65513625,4,0.3753409869308007,0.990244,2015-08-24 23:45:00
24747,0.1733364,0.565,0.885,0.648696725,4,0.3134413092639145,0.9714505,2015-08-24 23:45:00
24748,0.474916,0.77,1.0,0.8065825,4,0.21172938460863194,0.9814139999999999,2015-08-24 23:45:00
24749,0.459175,0.725,1.0,0.785863875,4,0.21584580039068832,0.9592805,2015-08-24 23:45:00
24750,0.203177,0.71,0.88,0.672944,4,0.28100113326550835,0.8985989999999999,2015-08-24 23:45:00
24751,0.08244105,0.5349999999999999,1.0,0.6314527624999999,4,0.36167223371084795,0.90837,2015-08-24 23:45:00
24752,0.252094,0.0,1.0,0.5446885,4,0.4288087838148258,0.92666,2015-08-24 23:45:00
24753,0.4477145,0.135,1.0,0.6318572499999999,4,0.3585332699033138,0.9447144999999999,2015-08-24 23:45:00
24754,0.208103,0.63,1.0,0.70335025,4,0.32117236443720915,0.975298,2015-08-24 23:45:00
24755,0.0232274,0.63,1.0,0.658343225,4,0.39511438396602555,0.9801455,2015-08-24 23:45:00
24756,0.016792599999999998,0.63,1.0,0.65444015,4,0.39585136374359947,0.970968,2015-08-24 23:45:00
24757,0.016778099999999997,0.63,,0.5307776999999999,3,,0.9455549999999999,2015-08-24 23:45:00
24758,0.0,0.63,,0.47723266666666664,3,,0.8016979999999999,2015-08-24 23:45:00
24759,0.0,0.63,,0.3981806666666667,3,,0.564542,2015-08-24 23:45:00
24760,,,,,0,,,2015-08-24 23:45:00
24761,,,,,0,,,2015-08-24 23:45:00
24762,,,,,0,,,2015-08-24 23:45:00
24763,,,,,0,,,2015-08-24 23:45:00
24764,,,,,0,,,2015-08-24 23:45:00
24765,,,,,0,,,2015-08-24 23:45:00
24766,,,,,0,,,2015-08-24 23:45:00
24767,,,,,0,,,2015-08-24 23:45:00
24768,,,,,0,,,2015-08-24 23:45:00
24769,,,,,0,,,2015-08-24 23:45:00
24770,,,,,0,,,2015-08-24 23:45:00
24771,,,,,0,,,2015-08-24 23:45:00
24772,,,,,0,,,2015-08-24 23:45:00
24773,,,,,0,,,2015-08-24 23:45:00
24774,,,,,0,,,2015-08-24 23:45:00
24775,,,,,0,,,2015-08-24 23:45:00
24776,,,,,0,,,2015-08-24 23:45:00
24777,,,,,0,,,2015-08-24 23:45:00
24778,,,,,0,,,2015-08-24 23:45:00
24779,,,,,0,,,2015-08-24 23:45:00
24780,,,,,0,,,2015-08-24 23:45:00
24781,,,,,0,,,2015-08-24 23:45:00
24782,,,,,0,,,2015-08-24 23:45:00
24783,,,,,0,,,2015-08-24 23:45:00
24784,,,,,0,,,2015-08-24 23:45:00
24785,,,,,0,,,2015-08-24 23:45:00
24786,,,,,0,,,2015-08-24 23:45:00
24787,,,,,0,,,2015-08-24 23:45:00
24788,,,,,0,,,2015-08-24 23:45:00
24789,,,,,0,,,2015-08-24 23:45:00
24790,,,,,0,,,2015-08-24 23:45:00
24791,,,,,0,,,2015-08-24 23:45:00
24792,,,,,0,,,2015-08-24 23:45:00
24793,,,,,0,,,2015-08-24 23:45:00
24794,,,,,0,,,2015-08-24 23:45:00
24795,,,,,0,,,2015-08-24 23:45:00
24796,,,,,0,,,2015-08-24 23:45:00
24797,,,,,0,,,2015-08-24 23:45:00
24798,,,,,0,,,2015-08-24 23:45:00
24799,,,,,0,,,2015-08-24 23:45:00
24800,,,,,0,,,2015-08-24 23:45:00
24801,,,,,0,,,2015-08-24 23:45:00
24802,,,,,0,,,2015-08-24 23:45:00
24803,,,,,0,,,2015-08-24 23:45:00
24804,,,,,0,,,2015-08-24 23:45:00
24805,,,,,0,,,2015-08-24 23:45:00
24806,,,,,0,,,2015-08-24 23:45:00
24807,,,,,0,,,2015-08-24 23:45:00
24808,0.0234114,0.04,,0.0317057,2,,,2015-08-24 23:45:00
24809,0.075262,0.20500000000000002,,0.232878,3,,0.418372,2015-08-24 23:45:00
24810,0.0869565,0.16,,0.24829916666666665,3,,0.49794099999999997,2015-08-24 23:45:00
24811,0.3768795,0.495,0.46,0.496037625,4,0.09988407442967012,0.652271,2015-08-24 23:45:00
24812,0.459916,0.48,0.87,0.622354,4,0.16676703195775838,0.6795,2015-08-24 23:45:00
24813,0.205001,0.17,0.94,0.46652412499999996,4,0.31130877890495934,0.5510955,2015-08-24 23:45:00
24814,0.20652199999999998,0.41,0.84,0.47876525,4,0.2289894607698955,0.45853900000000003,2015-08-24 23:45:00
24815,0.11416400000000002,0.0,0.29000000000000004,0.142779125,4,0.10423895865892405,0.1669525,2015-08-24 23:45:00
24816,0.0,0.0,0.32,0.1255795,4,0.13468389829801483,0.182318,2015-08-24 23:45:00
24817,0.0,0.0,0.29000000000000004,0.12203675,4,0.12628376796598803,0.198147,2015-08-24 23:45:00
24818,0.00167084,0.0,0.23,0.10714921,4,0.10695656638071503,0.196926,2015-08-24 23:45:00
24819,0.45261850000000003,0.19,0.55,0.396694,4,0.13168060108127166,0.39415750000000005,2015-08-24 23:45:00
24820,0.8403010000000001,0.52,1.0,0.80373,4,0.17532238459620608,0.854619,2015-08-24 23:45:00
24821,0.5862245,0.42000000000000004,0.8300000000000001,0.61836,4,0.14622448447549746,0.6372154999999999,2015-08-24 23:45:00
24822,0.557226,0.46,0.65,0.5771452499999999,4,0.07673084893110137,0.641355,2015-08-24 23:45:00
24823,0.8168124999999999,0.66,0.98,0.819856375,4,0.11315576146697909,0.822613,2015-08-24 23:45:00
24824,0.946443,0.96,1.0,0.9748097499999999,4,0.022260138615639816,0.9927959999999999,2015-08-24 23:45:00
24825,0.9732275000000001,0.8049999999999999,1.0,0.9434026249999999,4,0.0805450681570379,0.995383,2015-08-24 23:45:00
24826,0.7752720000000001,0.55,1.0,0.82680325,4,0.18257898607366482,0.981941,2015-08-24 23:45:00
24827,0.6028475,0.43000000000000005,0.77,0.6658291249999999,4,0.1645587383156752,0.8604689999999999,2015-08-24 23:45:00
24828,0.7207359999999999,0.52,1.0,0.79447075,4,0.18932101764116815,0.937147,2015-08-24 23:45:00
24829,0.6328769999999999,0.52,0.875,0.7262025000000001,4,0.15499153169850924,0.876933,2015-08-24 23:45:00
24830,0.553049,0.38,0.53,0.5153065,4,0.08187759760917514,0.5981770000000001,2015-08-24 23:45:00
24831,0.7796455,0.625,0.69,0.71577225,4,0.06276516327201341,0.7684435000000001,2015-08-24 23:45:00
24832,0.8554719999999999,0.88,1.0,0.9197929999999999,4,0.0564034160933538,0.9437,2015-08-24 23:45:00
24833,0.6309294999999999,0.625,0.665,0.708042125,4,0.11830463430608654,0.9112389999999999,2015-08-24 23:45:00
24834,0.691472,0.84,0.84,0.83651625,4,0.10015899407535753,0.974593,2015-08-24 23:45:00
24835,0.9735085000000001,0.94,0.9650000000000001,0.9608466250000001,4,0.012534027292609374,0.9648780000000001,2015-08-24 23:45:00
24836,0.904682,0.88,0.9,0.9085655,4,0.025429443382622426,0.94958,2015-08-24 23:45:00
24837,0.604773,0.585,0.6599999999999999,0.6500421249999999,4,0.06412825206410101,0.7503955,2015-08-24 23:45:00
24838,0.46070200000000006,0.41,0.46,0.50599425,4,0.11006342977659517,0.693275,2015-08-24 23:45:00
24839,0.7662345,0.8300000000000001,0.915,0.8693124999999999,4,0.0768266955645952,0.9660154999999999,2015-08-24 23:45:00
24840,0.981621,0.88,1.0,0.9488847499999999,4,0.04651221139321909,0.933918,2015-08-24 23:45:00
24841,0.989511,0.88,1.0,0.95990275,4,0.04736262052175218,0.9701,2015-08-24 23:45:00
24842,0.8235790000000001,0.88,1.0,0.921198,4,0.07252292705413918,0.9812129999999999,2015-08-24 23:45:00
24843,0.78023,0.88,1.0,0.9007673749999999,4,0.08151337344676562,0.9428394999999999,2015-08-24 23:45:00
24844,0.9247489999999999,0.88,1.0,0.9473072499999999,4,0.047951746033773356,0.9844799999999999,2015-08-24 23:45:00
24845,0.9304509999999999,0.88,1.0,0.941031875,4,0.04322606560047856,0.9536765,2015-08-24 23:45:00
24846,0.604184,0.82,1.0,0.84234025,4,0.15219188554646235,0.945177,2015-08-24 23:45:00
24847,0.1429155,0.385,1.0,0.618385,4,0.3651217270447282,0.9456245,2015-08-24 23:45:00
24848,0.12301300000000001,0.25,1.0,0.5731705,4,0.39029654733580466,0.9196690000000001,2015-08-24 23:45:00
24849,0.328319,0.395,1.0,0.662398,4,0.302785235222096,0.9262729999999999,2015-08-24 23:45:00
24850,0.338858,0.63,1.0,0.71328875,4,0.2542550711720171,0.8842969999999999,2015-08-24 23:45:00
24851,0.4591675,0.665,1.0,0.72661,4,0.19567938631374793,0.7822724999999999,2015-08-24 23:45:00
24852,0.624268,0.63,1.0,0.7525075,4,0.15224699195961144,0.7557619999999999,2015-08-24 23:45:00
24853,0.5933265,0.665,,0.6512096666666666,3,,0.6953025,2015-08-24 23:45:00
24854,0.435983,0.84,,0.588831,3,,0.49051000000000006,2015-08-24 23:45:00
24855,0.5907955,0.835,,0.5692045,3,,0.28181799999999996,2015-08-24 23:45:00
24856,,,,,0,,,2015-08-24 23:45:00
24857,,,,,0,,,2015-08-24 23:45:00
24858,,,,,0,,,2015-08-24 23:45:00
24859,,,,,0,,,2015-08-24 23:45:00
24860,,,,,0,,,2015-08-24 23:45:00
24861,,,,,0,,,2015-08-24 23:45:00
24862,,,,,0,,,2015-08-24 23:45:00
24863,,,,,0,,,2015-08-24 23:45:00
24864,,,,,0,,,2015-08-24 23:45:00
24865,,,,,0,,,2015-08-24 23:45:00
24866,,,,,0,,,2015-08-24 23:45:00
24867,,,,,0,,,2015-08-24 23:45:00
24868,,,,,0,,,2015-08-24 23:45:00
24869,,,,,0,,,2015-08-24 23:45:00
24870,,,,,0,,,2015-08-24 23:45:00
24871,,,,,0,,,2015-08-24 23:45:00
24872,,,,,0,,,2015-08-24 23:45:00
24873,,,,,0,,,2015-08-24 23:45:00
24874,,,,,0,,,2015-08-24 23:45:00
24875,,,,,0,,,2015-08-24 23:45:00
24876,,,,,0,,,2015-08-24 23:45:00
24877,,,,,0,,,2015-08-24 23:45:00
24878,,,,,0,,,2015-08-24 23:45:00
24879,,,,,0,,,2015-08-24 23:45:00
24880,,,,,0,,,2015-08-24 23:45:00
24881,,,,,0,,,2015-08-24 23:45:00
24882,,,,,0,,,2015-08-24 23:45:00
24883,,,,,0,,,2015-08-24 23:45:00
24884,,,,,0,,,2015-08-24 23:45:00
24885,,,,,0,,,2015-08-24 23:45:00
24886,,,,,0,,,2015-08-24 23:45:00
24887,,,,,0,,,2015-08-24 23:45:00
24888,,,,,0,,,2015-08-24 23:45:00
24889,,,,,0,,,2015-08-24 23:45:00
24890,,,,,0,,,2015-08-24 23:45:00
24891,,,,,0,,,2015-08-24 23:45:00
24892,,,,,0,,,2015-08-24 23:45:00
24893,,,,,0,,,2015-08-24 23:45:00
24894,,,,,0,,,2015-08-24 23:45:00
24895,,,,,0,,,2015-08-24 23:45:00
24896,,,,,0,,,2015-08-24 23:45:00
24897,,,,,0,,,2015-08-24 23:45:00
24898,,,,,0,,,2015-08-24 23:45:00
24899,,,,,0,,,2015-08-24 23:45:00
24900,,,,,0,,,2015-08-24 23:45:00
24901,,,,,0,,,2015-08-24 23:45:00
24902,,,,,0,,,2015-08-24 23:45:00
24903,,,,,0,,,2015-08-24 23:45:00
24904,0.23608800000000002,0.38,,0.308044,2,,,2015-08-24 23:45:00
24905,0.6044069999999999,0.6,,0.5598206666666666,3,,0.475055,2015-08-24 23:45:00
24906,0.699254,0.54,,0.640753,3,,0.683005,2015-08-24 23:45:00
24907,0.7925205,0.405,1.0,0.7200141250000001,4,0.21464375917912654,0.682536,2015-08-24 23:45:00
24908,0.943412,0.54,1.0,0.8282467499999999,4,0.17737683531591011,0.829575,2015-08-24 23:45:00
24909,0.9439595000000001,0.63,0.905,0.837792375,4,0.12262806296652441,0.8722099999999999,2015-08-24 23:45:00
24910,0.822994,0.59,0.94,0.8049529999999999,4,0.13095346532642807,0.866818,2015-08-24 23:45:00
24911,0.8282375,0.555,0.9450000000000001,0.792423375,4,0.14434016710248007,0.841456,2015-08-24 23:45:00
24912,0.8765850000000001,0.54,1.0,0.8178967500000001,4,0.16971248303141256,0.855002,2015-08-24 23:45:00
24913,0.872175,0.495,0.985,0.799530125,4,0.18341846721717223,0.8459455,2015-08-24 23:45:00
24914,0.924092,0.64,1.0,0.8899557499999999,4,0.14742905157460484,0.9957309999999999,2015-08-24 23:45:00
24915,0.529767,0.395,0.875,0.6617635000000001,4,0.2052282966168408,0.847287,2015-08-24 23:45:00
24916,0.0667794,0.0,0.58,0.3028656,4,0.270562419831321,0.564683,2015-08-24 23:45:00
24917,0.17818055,0.0,0.515,0.30945551250000003,4,0.2294323511702316,0.5446415,2015-08-24 23:45:00
24918,0.661995,0.52,0.9,0.7433905000000001,4,0.16047690920581067,0.891567,2015-08-24 23:45:00
24919,0.778659,0.565,1.0,0.816152625,4,0.165277096459013,0.9209515,2015-08-24 23:45:00
24920,0.514818,0.25,0.69,0.5352604999999999,4,0.17925243363689652,0.686224,2015-08-24 23:45:00
24921,0.413667,0.48,0.935,0.6789026250000001,4,0.23386912053202297,0.8869435000000001,2015-08-24 23:45:00
24922,0.28477399999999997,0.23,0.5,0.43822525,4,0.20041346028569917,0.7381270000000001,2015-08-24 23:45:00
24923,0.11893050000000001,0.1,0.45499999999999996,0.353487125,4,0.2640944499564444,0.7400180000000001,2015-08-24 23:45:00
24924,0.23409699999999997,0.25,0.48,0.44406725,4,0.23374231158625838,0.812172,2015-08-24 23:45:00
24925,0.6054975,0.45499999999999996,0.78,0.6709723750000001,4,0.15210734377215943,0.843392,2015-08-24 23:45:00
24926,0.865132,0.71,1.0,0.8580355,4,0.10261559394531615,0.85701,2015-08-24 23:45:00
24927,0.665489,0.7050000000000001,0.865,0.783690875,4,0.10016821506619189,0.8992745,2015-08-24 23:45:00
24928,0.505522,0.52,0.66,0.64817625,4,0.1612480106208678,0.907183,2015-08-24 23:45:00
24929,0.7823644999999999,0.83,0.9550000000000001,0.880777375,4,0.07647316300129008,0.955745,2015-08-24 23:45:00
24930,0.7528739999999999,0.79,0.76,0.79360875,4,0.04711274851552924,0.871561,2015-08-24 23:45:00
24931,0.505789,0.5599999999999999,0.605,0.595224375,4,0.07505559259090475,0.7101085,2015-08-24 23:45:00
24932,0.35629299999999997,0.36,0.39,0.45764974999999997,4,0.1545078548041733,0.724306,2015-08-24 23:45:00
24933,0.1330445,0.22999999999999998,0.635,0.4419055,4,0.2669051721892534,0.7695775,2015-08-24 23:45:00
24934,0.032813800000000004,0.21,0.68,0.4263842,4,0.31345577684933484,0.782723,2015-08-24 23:45:00
24935,0.1365695,0.01,0.64,0.3709365,4,0.30167480519323286,0.6971765000000001,2015-08-24 23:45:00
24936,0.22146500000000002,0.0,0.62,0.33016975000000004,4,0.23824595944147195,0.47921400000000003,2015-08-24 23:45:00
24937,0.12493390000000001,0.0,0.315,0.20638735,4,0.15260229376501028,0.3856155,2015-08-24 23:45:00
24938,0.132678,0.14,0.44,0.30944525,4,0.17572077374541548,0.525103,2015-08-24 23:45:00
24939,0.2573215,0.41500000000000004,0.745,0.515953,4,0.19143166412358487,0.6464905,2015-08-24 23:45:00
24940,0.134812,0.38,0.5,0.4129335,4,0.18451802604285036,0.636922,2015-08-24 23:45:00
24941,0.3821865,0.46499999999999997,0.88,0.6447506249999999,4,0.22330950768310753,0.8518159999999999,2015-08-24 23:45:00
24942,0.87234,0.88,1.0,0.93226375,4,0.05675929124106026,0.976715,2015-08-24 23:45:00
24943,0.652775,0.94,1.0,0.886805125,4,0.1369197704772648,0.9544455,2015-08-24 23:45:00
24944,0.150427,,,0.557533,2,,0.9646389999999999,2015-08-24 23:45:00
24945,0.0,0.88,1.0,0.70589575,4,0.4097540843044612,0.9435830000000001,2015-08-24 23:45:00
24946,0.0,0.88,1.0,0.713795,4,0.4145367367013447,0.9751799999999999,2015-08-24 23:45:00
24947,0.0,0.98,1.0,0.73306725,4,0.42357581265658634,0.952269,2015-08-24 23:45:00
24948,0.0,1.0,1.0,0.73319075,4,0.42419692084772076,0.9327629999999999,2015-08-24 23:45:00
24949,0.003336115,1.0,,0.6206292050000001,3,,0.8585515,2015-08-24 23:45:00
24950,0.028594799999999997,0.88,,0.5106202666666667,3,,0.623266,2015-08-24 23:45:00
24951,0.03257065,0.975,,0.36405221666666665,3,,0.084586,2015-08-24 23:45:00
24952,,,,,0,,,2015-08-24 23:45:00
24953,,,,,0,,,2015-08-24 23:45:00
24954,,,,,0,,,2015-08-24 23:45:00
24955,,,,,0,,,2015-08-24 23:45:00
24956,,,,,0,,,2015-08-24 23:45:00
24957,,,,,0,,,2015-08-24 23:45:00
24958,,,,,0,,,2015-08-24 23:45:00
24959,,,,,0,,,2015-08-24 23:45:00
24960,,,,,0,,,2015-08-24 23:45:00
24961,,,,,0,,,2015-08-24 23:45:00
24962,,,,,0,,,2015-08-24 23:45:00
24963,,,,,0,,,2015-08-24 23:45:00
24964,,,,,0,,,2015-08-24 23:45:00
24965,,,,,0,,,2015-08-24 23:45:00
24966,,,,,0,,,2015-08-24 23:45:00
24967,,,,,0,,,2015-08-24 23:45:00
24968,,,,,0,,,2015-08-24 23:45:00
24969,,,,,0,,,2015-08-24 23:45:00
24970,,,,,0,,,2015-08-24 23:45:00
24971,,,,,0,,,2015-08-24 23:45:00
24972,,,,,0,,,2015-08-24 23:45:00
24973,,,,,0,,,2015-08-24 23:45:00
24974,,,,,0,,,2015-08-24 23:45:00
24975,,,,,0,,,2015-08-24 23:45:00
24976,,,,,0,,,2015-08-24 23:45:00
24977,,,,,0,,,2015-08-24 23:45:00
24978,,,,,0,,,2015-08-24 23:45:00
24979,,,,,0,,,2015-08-24 23:45:00
24980,,,,,0,,,2015-08-24 23:45:00
24981,,,,,0,,,2015-08-24 23:45:00
24982,,,,,0,,,2015-08-24 23:45:00
24983,,,,,0,,,2015-08-24 23:45:00
24984,,,,,0,,,2015-08-24 23:45:00
24985,,,,,0,,,2015-08-24 23:45:00
24986,,,,,0,,,2015-08-24 23:45:00
24987,,,,,0,,,2015-08-24 23:45:00
24988,,,,,0,,,2015-08-24 23:45:00
24989,,,,,0,,,2015-08-24 23:45:00
24990,,,,,0,,,2015-08-24 23:45:00
24991,,,,,0,,,2015-08-24 23:45:00
24992,,,,,0,,,2015-08-24 23:45:00
24993,,,,,0,,,2015-08-24 23:45:00
24994,,,,,0,,,2015-08-24 23:45:00
24995,,,,,0,,,2015-08-24 23:45:00
24996,,,,,0,,,2015-08-24 23:45:00
24997,,,,,0,,,2015-08-24 23:45:00
24998,,,,,0,,,2015-08-24 23:45:00
24999,,,,,0,,,2015-08-24 23:45:00
25000,,1.0,,1.0,1,,,2015-08-24 23:45:00
25001,,1.0,,0.8488065,2,,0.697613,2015-08-24 23:45:00
25002,,1.0,,0.895751,2,,0.791502,2015-08-24 23:45:00
25003,,1.0,1.0,0.9354621666666666,3,,0.8063865,2015-08-24 23:45:00
25004,0.0,1.0,1.0,0.70705425,4,0.41419818605250736,0.828217,2015-08-24 23:45:00
25005,0.9024760000000001,1.0,1.0,0.959952625,4,0.041900854671138556,0.9373345,2015-08-24 23:45:00
25006,0.9113399999999999,1.0,1.0,0.9696560000000001,4,0.03622119169767889,0.967284,2015-08-24 23:45:00
25007,0.969231,0.7949999999999999,1.0,0.936842,4,0.08261410332685336,0.9831369999999999,2015-08-24 23:45:00
25008,,0.55,1.0,0.819407,3,,0.908221,2015-08-24 23:45:00
25009,,0.4,0.7949999999999999,0.6254518333333333,3,,0.6813555,2015-08-24 23:45:00
25010,,0.54,1.0,0.7414053333333334,3,,0.6842159999999999,2015-08-24 23:45:00
25011,,0.475,0.9650000000000001,0.6719365,3,,0.5758095000000001,2015-08-24 23:45:00
25012,,0.05,0.59,0.3627953333333333,3,,0.44838599999999995,2015-08-24 23:45:00
25013,,0.295,0.675,0.44618633333333335,3,,0.36855899999999997,2015-08-24 23:45:00
25014,,0.3,0.72,0.4674503333333333,3,,0.382351,2015-08-24 23:45:00
25015,,0.035,0.645,0.37238,3,,0.43714,2015-08-24 23:45:00
25016,,0.0,0.21,0.15621933333333335,3,,0.258658,2015-08-24 23:45:00
25017,,0.01,0.21,0.181142,3,,0.323426,2015-08-24 23:45:00
25018,,0.02,0.6,0.38329433333333335,3,,0.529883,2015-08-24 23:45:00
25019,,0.215,0.395,0.337838,3,,0.403514,2015-08-24 23:45:00
25020,,0.32,0.74,0.5242983333333333,3,,0.512895,2015-08-24 23:45:00
25021,,0.0,0.1,0.120578,3,,0.26173399999999997,2015-08-24 23:45:00
25022,,0.0,0.15,0.148292,3,,0.294876,2015-08-24 23:45:00
25023,0.4,0.045,0.165,0.23109750000000004,4,0.13644307794369784,0.31439000000000006,2015-08-24 23:45:00
25024,0.29435500000000003,0.38,0.36,0.35526425000000006,4,0.03651216754983876,0.386702,2015-08-24 23:45:00
25025,0.22402399999999997,0.385,0.19,0.286355125,4,0.0814021764653555,0.3463965,2015-08-24 23:45:00
25026,0.112876,0.18,0.05,0.13029625,4,0.053681094904887136,0.178309,2015-08-24 23:45:00
25027,0.1750505,0.295,0.16,0.227506,4,0.06045022354900765,0.2799735,2015-08-24 23:45:00
25028,0.14369300000000002,0.34,0.15,0.20784625,4,0.07910365123802757,0.197692,2015-08-24 23:45:00
25029,0.23051519999999998,0.32,0.22999999999999998,0.27005305,4,0.040438069881084844,0.299697,2015-08-24 23:45:00
25030,0.53467,0.59,0.52,0.56061925,4,0.03379883232727869,0.597807,2015-08-24 23:45:00
25031,0.4905055,0.5449999999999999,0.465,0.510888375,4,0.034347667292290364,0.543048,2015-08-24 23:45:00
25032,0.42523,0.41,0.27,0.355839,4,0.06430227268922925,0.318126,2015-08-24 23:45:00
25033,0.3914845,0.585,0.655,0.53878475,4,0.09691248859183475,0.5236545,2015-08-24 23:45:00
25034,0.5739350000000001,0.75,0.93,0.7620687500000001,4,0.12726183728709678,0.7943399999999999,2015-08-24 23:45:00
25035,0.783846,0.76,0.675,0.743917625,4,0.0411374050399618,0.7568245,2015-08-24 23:45:00
25036,0.44396899999999995,0.88,0.91,0.79732875,4,0.20576801887729662,0.9553459999999999,2015-08-24 23:45:00
25037,0.22907200000000003,0.84,0.96,0.7028548749999999,4,0.28094558667791325,0.7823475,2015-08-24 23:45:00
25038,0.44360900000000003,0.8,0.58,0.64177625,4,0.14006090339629937,0.743496,2015-08-24 23:45:00
25039,0.557394,0.815,0.565,0.631176125,4,0.10669874831293416,0.5873105000000001,2015-08-24 23:45:00
25040,0.471178,0.46,0.21,0.35943,4,0.11055108078169115,0.29654200000000003,2015-08-24 23:45:00
25041,0.21471559999999998,0.225,0.58,0.30083415,4,0.1618948094438716,0.18362099999999998,2015-08-24 23:45:00
25042,0.13376400000000002,0.38,0.23,0.23002725000000002,4,0.09305942154176276,0.176345,2015-08-24 23:45:00
25043,0.121228,0.1,0.16999999999999998,0.1293005,4,0.025451912791576187,0.125974,2015-08-24 23:45:00
25044,0.0,0.0,0.01,0.022603599999999995,4,0.03362582636724337,0.08041439999999998,2015-08-24 23:45:00
25045,0.0,0.0,,0.0401085,3,,0.1203255,2015-08-24 23:45:00
25046,0.0,0.0,,0.056745666666666666,3,,0.170237,2015-08-24 23:45:00
25047,0.10705800000000001,0.14,,0.16048833333333334,3,,0.234407,2015-08-24 23:45:00
25048,,,,,0,,,2015-08-24 23:45:00
25049,,,,,0,,,2015-08-24 23:45:00
25050,,,,,0,,,2015-08-24 23:45:00
25051,,,,,0,,,2015-08-24 23:45:00
25052,,,,,0,,,2015-08-24 23:45:00
25053,,,,,0,,,2015-08-24 23:45:00
25054,,,,,0,,,2015-08-24 23:45:00
25055,,,,,0,,,2015-08-24 23:45:00
25056,,,,,0,,,2015-08-24 23:45:00
25057,,,,,0,,,2015-08-24 23:45:00
25058,,,,,0,,,2015-08-24 23:45:00
25059,,,,,0,,,2015-08-24 23:45:00
25060,,,,,0,,,2015-08-24 23:45:00
25061,,,,,0,,,2015-08-24 23:45:00
25062,,,,,0,,,2015-08-24 23:45:00
25063,,,,,0,,,2015-08-24 23:45:00
25064,,,,,0,,,2015-08-24 23:45:00
25065,,,,,0,,,2015-08-24 23:45:00
25066,,,,,0,,,2015-08-24 23:45:00
25067,,,,,0,,,2015-08-24 23:45:00
25068,,,,,0,,,2015-08-24 23:45:00
25069,,,,,0,,,2015-08-24 23:45:00
25070,,,,,0,,,2015-08-24 23:45:00
25071,,,,,0,,,2015-08-24 23:45:00
25072,,,,,0,,,2015-08-24 23:45:00
25073,,,,,0,,,2015-08-24 23:45:00
25074,,,,,0,,,2015-08-24 23:45:00
25075,,,,,0,,,2015-08-24 23:45:00
25076,,,,,0,,,2015-08-24 23:45:00
25077,,,,,0,,,2015-08-24 23:45:00
25078,,,,,0,,,2015-08-24 23:45:00
25079,,,,,0,,,2015-08-24 23:45:00
25080,,,,,0,,,2015-08-24 23:45:00
25081,,,,,0,,,2015-08-24 23:45:00
25082,,,,,0,,,2015-08-24 23:45:00
25083,,,,,0,,,2015-08-24 23:45:00
25084,,,,,0,,,2015-08-24 23:45:00
25085,,,,,0,,,2015-08-24 23:45:00
25086,,,,,0,,,2015-08-24 23:45:00
25087,,,,,0,,,2015-08-24 23:45:00
25088,,,,,0,,,2015-08-24 23:45:00
25089,,,,,0,,,2015-08-24 23:45:00
25090,,,,,0,,,2015-08-24 23:45:00
25091,,,,,0,,,2015-08-24 23:45:00
25092,,,,,0,,,2015-08-24 23:45:00
25093,,,,,0,,,2015-08-24 23:45:00
25094,,,,,0,,,2015-08-24 23:45:00
25095,,,,,0,,,2015-08-24 23:45:00
25096,0.0,0.0,,0.0,2,,,2015-08-24 23:45:00
25097,0.0,0.0,,0.039253166666666665,3,,0.1177595,2015-08-24 23:45:00
25098,0.0,0.0,,0.035479333333333335,3,,0.106438,2015-08-24 23:45:00
25099,0.0,0.0,0.0,0.023334925,4,0.040417275690809176,0.0933397,2015-08-24 23:45:00
25100,0.0,0.0,0.0,0.021610225,4,0.037430007662995146,0.0864409,2015-08-24 23:45:00
25101,0.0,0.0,0.0,0.0203794375,4,0.03529822117967446,0.08151775,2015-08-24 23:45:00
25102,0.0,0.0,0.01,0.024494349999999995,4,0.03687861908704689,0.08797739999999998,2015-08-24 23:45:00
25103,0.0,0.01,0.015,0.029087299999999996,4,0.036350351633374876,0.09134919999999999,2015-08-24 23:45:00
25104,0.0,0.0,0.01,0.0250979,4,0.0379177498439715,0.0903916,2015-08-24 23:45:00
25105,0.0,0.0,0.0,0.021143625,4,0.036621832756183505,0.0845745,2015-08-24 23:45:00
25106,0.0,0.0,0.0,0.021132925,4,0.03660329981254252,0.0845317,2015-08-24 23:45:00
25107,0.0,0.0,0.0,0.0206514125,4,0.035769295698063,0.08260565,2015-08-24 23:45:00
